IMU,2.64918,0.417206,-0.687567,1.34907,0.0501663,0.209966,0.645917
IMU,2.71139,0.484198,-0.813776,1.3482,0.0502577,0.209083,0.64808
IMU,2.75236,0.536237,-0.955835,1.34732,0.0504766,0.209171,0.649761
IMU,2.76552,0.556573,-1.11165,1.3466,0.0506871,0.210474,0.650931
IMU,2.74518,0.547302,-1.28212,1.34584,0.0509068,0.212698,0.651631
IMU,2.70092,0.510516,-1.44392,1.34525,0.0509545,0.215533,0.652026
IMU,2.62496,0.456384,-1.57192,1.3446,0.0506875,0.218792,0.652347
IMU,2.55258,0.386401,-1.6452,1.34396,0.0500142,0.221816,0.652686
IMU,2.4808,0.320905,-1.66763,1.34324,0.0489033,0.224277,0.65335
IMU,2.42697,0.274847,-1.68378,1.34252,0.0477735,0.226002,0.654363
IMU,2.40903,0.243146,-1.71339,1.34172,0.0466905,0.226877,0.655781
IMU,2.42697,0.243445,-1.74539,1.34085,0.0458957,0.226984,0.657496
IMU,2.47393,0.27066,-1.76243,1.34006,0.0452231,0.226467,0.659412
IMU,2.54481,0.302661,-1.76064,1.33941,0.0446883,0.22535,0.661194
IMU,2.60941,0.336157,-1.74389,1.33892,0.0442841,0.223595,0.662638
IMU,2.64559,0.358588,-1.73043,1.3388,0.0440765,0.221461,0.66371
IMU,2.65277,0.35799,-1.72684,1.33877,0.0438249,0.218999,0.664599
IMU,2.62855,0.330176,-1.7421,1.33883,0.0437288,0.216446,0.665379
IMU,2.59086,0.298474,-1.7717,1.33884,0.0435739,0.214197,0.666017
IMU,2.5481,0.268268,-1.81567,1.33874,0.0434285,0.212193,0.666853
IMU,2.50174,0.238062,-1.86621,1.33856,0.0432171,0.210733,0.667711
IMU,2.46585,0.210248,-1.92722,1.33833,0.0429888,0.209698,0.668611
IMU,2.43146,0.173761,-1.9975,1.338,0.0427613,0.20932,0.669214
IMU,2.37733,0.139368,-2.07287,1.3378,0.0428291,0.209691,0.669634
IMU,2.31482,0.104675,-2.14405,1.33749,0.0432349,0.210787,0.669771
IMU,2.24214,0.0640015,-2.20087,1.33723,0.0441594,0.212634,0.669668
IMU,2.1599,0.0266174,-2.23676,1.33696,0.0452966,0.214967,0.669381
IMU,2.10009,-0.00807495,-2.25052,1.3367,0.0467446,0.217549,0.668954
IMU,2.04984,-0.0487488,-2.23616,1.33656,0.0483087,0.219973,0.668519
IMU,2.00977,-0.0918152,-2.19908,1.33639,0.0497664,0.222092,0.667847
IMU,1.98135,-0.11275,-2.16768,1.33646,0.051099,0.223541,0.667197
IMU,1.94218,-0.118732,-2.15721,1.33664,0.0521953,0.224462,0.666493
IMU,1.91017,-0.121722,-2.17605,1.33677,0.0527786,0.22512,0.665937
IMU,1.89582,-0.129498,-2.20955,1.33698,0.0529102,0.225941,0.665288
IMU,1.9015,-0.14505,-2.20566,1.33708,0.052525,0.227173,0.664573
IMU,1.92244,-0.158807,-2.15182,1.33719,0.0516018,0.228827,0.663842
IMU,1.95922,-0.185425,-2.04924,1.33738,0.0501431,0.230679,0.663013
IMU,2.01395,-0.217725,-1.9006,1.3376,0.04834,0.232425,0.661967
IMU,2.07227,-0.246436,-1.74299,1.33806,0.0465554,0.23382,0.660792
IMU,2.12461,-0.256006,-1.60841,1.33863,0.0450172,0.23485,0.659348
IMU,2.18442,-0.256903,-1.48639,1.33926,0.04371,0.235491,0.657973
IMU,2.24603,-0.242249,-1.34971,1.34002,0.0426491,0.235766,0.656329
IMU,2.30316,-0.214136,-1.21962,1.34083,0.0419232,0.235902,0.654704
IMU,2.37015,-0.17077,-1.10447,1.34164,0.0410933,0.235787,0.653129
IMU,2.46735,-0.113348,-0.989929,1.34246,0.0401547,0.235438,0.651686
IMU,2.58369,-0.0451599,-0.878076,1.34313,0.0387067,0.234581,0.650684
IMU,2.72275,0.0173462,-0.772205,1.34371,0.0366348,0.233451,0.650043
IMU,2.84926,0.0986938,-0.670221,1.34414,0.033776,0.232098,0.649671
IMU,2.94467,0.188715,-0.548499,1.34465,0.0303135,0.231281,0.649226
IMU,3.03379,0.288904,-0.421991,1.34501,0.0268292,0.231059,0.648619
IMU,3.11065,0.336755,-0.327185,1.34544,0.0239112,0.231919,0.647498
IMU,3.17525,0.343634,-0.25451,1.34606,0.0223512,0.234068,0.645511
IMU,3.21772,0.346924,-0.197388,1.34693,0.0226706,0.237079,0.642641
IMU,3.22549,0.329578,-0.172864,1.34788,0.0248143,0.240057,0.639339
IMU,3.21802,0.308942,-0.178845,1.34902,0.0282376,0.24228,0.635976
IMU,3.21652,0.304156,-0.209949,1.35023,0.0321575,0.242853,0.633037
IMU,3.26407,0.348419,-0.226099,1.35145,0.0359645,0.241298,0.630921
IMU,3.31761,0.405243,-0.223407,1.35259,0.0388132,0.237268,0.629677
IMU,3.37174,0.414215,-0.232678,1.35382,0.0400546,0.231697,0.629121
IMU,3.39746,0.410028,-0.304755,1.35508,0.0400277,0.225538,0.628597
IMU,3.37413,0.431262,-0.448907,1.35657,0.0395192,0.219968,0.627532
IMU,3.31761,0.460272,-0.633435,1.35785,0.0389561,0.216069,0.626016
IMU,3.23237,0.46416,-0.818561,1.35896,0.0389697,0.214433,0.624254
IMU,3.12291,0.447113,-0.973779,1.35982,0.0394857,0.215061,0.622075
IMU,2.98055,0.437842,-1.10986,1.36044,0.0405747,0.21767,0.619739
IMU,2.85405,0.424384,-1.24294,1.36084,0.0419083,0.221502,0.617361
IMU,2.73292,0.408832,-1.36227,1.36105,0.0430119,0.225704,0.615287
IMU,2.62167,0.409131,-1.47831,1.36126,0.0432956,0.229675,0.613412
IMU,2.52178,0.409131,-1.60004,1.3614,0.0424939,0.232766,0.611988
IMU,2.45419,0.433356,-1.68408,1.36156,0.0403907,0.234734,0.610906
IMU,2.40334,0.481506,-1.73671,1.36171,0.0373792,0.235568,0.610406
IMU,2.35549,0.54491,-1.77918,1.36184,0.0338169,0.235622,0.610448
IMU,2.32319,0.611603,-1.81866,1.36186,0.0301195,0.235097,0.610848
IMU,2.2879,0.660352,-1.8692,1.36171,0.0265606,0.234382,0.611562
IMU,2.62167,0.409131,-1.47831,1.36126,0.0432956,0.229675,0.613412
IMU,2.25471,0.695642,-1.89851,1.36161,0.0234106,0.23368,0.612178
IMU,2.23078,0.731232,-1.92303,1.36162,0.0209481,0.232932,0.61249
IMU,2.21284,0.742297,-1.93679,1.36165,0.0194874,0.232144,0.612651
IMU,2.18652,0.72196,-1.97238,1.36191,0.0188507,0.231438,0.612445
IMU,2.14345,0.678894,-2.05223,1.3623,0.0191921,0.230649,0.611851
IMU,2.06629,0.610107,-2.14943,1.36276,0.02013,0.230089,0.611113
IMU,1.96311,0.532947,-2.25172,1.36314,0.0213809,0.229985,0.610231
IMU,1.85754,0.438739,-2.32828,1.36343,0.0227452,0.230376,0.609498
IMU,1.74658,0.343036,-2.36895,1.3635,0.0241402,0.231,0.608916
IMU,1.65836,0.25152,-2.39497,1.36348,0.0254215,0.231837,0.608627
IMU,1.59824,0.166882,-2.41471,1.36338,0.0263202,0.23248,0.608594
IMU,1.56534,0.0986938,-2.41172,1.36316,0.0269666,0.233001,0.608921
IMU,1.56385,0.053833,-2.3854,1.3628,0.0275722,0.23338,0.609434
IMU,1.57791,0.020636,-2.37583,1.36251,0.0285127,0.23362,0.609966
IMU,1.60243,-0.0128601,-2.37583,1.36221,0.0296109,0.233977,0.610386
IMU,1.62606,-0.0469543,-2.34832,1.36191,0.0306947,0.234535,0.610768
IMU,1.65836,0.25152,-2.39497,1.36348,0.0254215,0.231837,0.608627
IMU,1.65088,-0.0795532,-2.30016,1.3618,0.0318767,0.235382,0.610812
IMU,1.66045,-0.107666,-2.24155,1.36154,0.0329472,0.236369,0.610781
IMU,1.66344,-0.141461,-2.18083,1.36143,0.0338865,0.237584,0.610639
IMU,1.65985,-0.178845,-2.10876,1.36121,0.0347095,0.238957,0.610505
WIFI,F0-25-72-70-C2-A4,-65
WIFI,F0-25-72-7D-88-74,-43
WIFI,F0-25-72-7D-4F-36,-63
WIFI,F0-25-72-7D-19-F6,-51
WIFI,F0-25-72-7D-88-F2,-71
WIFI,02-1A-11-F8-1F-8D,-65
WIFI,F0-25-72-7D-4F-34,-65
WIFI,F0-25-72-7D-19-F4,-59
WIFI,F0-25-72-7D-80-D2,-75
WIFI,B4-18-D1-E0-33-DE,-65
WIFI,F0-25-72-7D-8A-C4,-47
WIFI,F0-25-72-7D-4F-30,-69
WIFI,F0-25-72-7D-19-F0,-47
WIFI,F0-25-72-7D-88-F0,-71
WIFI,F0-25-72-7D-4F-32,-63
WIFI,F0-25-72-7D-19-F2,-45
WIFI,F0-25-72-7D-88-F6,-69
WIFI,F0-25-72-7D-88-F4,-71
WIFI,F0-25-72-7D-8A-C6,-49
WIFI,F0-25-72-7D-88-70,-41
WIFI,00-22-75-43-1F-68,-67
WIFI,F0-25-72-7D-EB-84,-69
WIFI,F0-25-72-7D-EB-80,-71
WIFI,F0-25-72-7D-EB-82,-75
WIFI,F0-25-72-7D-EB-86,-73
WIFI,F0-25-72-70-C2-A2,-65
WIFI,F0-25-72-7D-EA-46,-75
WIFI,F0-25-72-70-B6-76,-67
WIFI,F0-25-72-7D-FC-50,-67
WIFI,F0-25-72-7D-FC-56,-67
WIFI,F0-25-72-7D-7C-A6,-67
WIFI,F0-25-72-7D-7C-A2,-65
WIFI,F0-25-72-7D-FC-54,-67
WIFI,F0-25-72-7D-FC-52,-69
WIFI,F0-25-72-70-B6-72,-67
WIFI,F0-25-72-70-A5-60,-69
WIFI,F0-25-72-70-A5-62,-67
WIFI,F0-25-72-70-A5-66,-69
WIFI,F0-25-72-7D-8B-30,-55
WIFI,F0-25-72-7D-8B-34,-59
WIFI,F0-25-72-7D-8B-32,-57
WIFI,F0-25-72-7D-8B-36,-55
WIFI,00-22-75-43-25-9C,-79
WIFI,F0-25-72-70-C3-64,-77
WIFI,F0-25-72-70-9E-72,-75
WIFI,F0-25-72-70-C3-60,-77
WIFI,F0-25-72-70-C3-66,-73
WIFI,F0-25-72-70-9E-76,-75
-----
IMU,1.65776,-0.210846,-2.02352,1.36093,0.0352684,0.240186,0.610614
IMU,1.66763,-0.227893,-1.92094,1.36055,0.0351887,0.241342,0.611046
IMU,1.65836,0.25152,-2.39497,1.36348,0.0254215,0.231837,0.608627
IMU,1.69275,-0.223706,-1.80819,1.35997,0.0346666,0.242382,0.611966
IMU,1.75854,-0.193799,-1.68707,1.35914,0.0336576,0.243408,0.613266
IMU,1.86143,-0.14834,-1.53275,1.35825,0.0324263,0.244412,0.614995
IMU,1.65985,-0.178845,-2.10876,1.36121,0.0347095,0.238957,0.610505
IMU,1.99362,-0.101086,-1.35958,1.35728,0.0312606,0.245302,0.61678
IMU,2.15482,-0.0472534,-1.17087,1.35635,0.0304345,0.246037,0.6185
IMU,2.32289,-0.00388794,-0.980359,1.35556,0.0300641,0.246458,0.620146
IMU,1.69275,-0.223706,-1.80819,1.35997,0.0346666,0.242382,0.611966
IMU,2.46465,0.0314026,-0.806598,1.35495,0.0300683,0.246379,0.621633
IMU,2.56514,0.0945068,-0.674408,1.3544,0.0304193,0.245903,0.62289
IMU,2.66802,0.168378,-0.587378,1.35398,0.0305854,0.244836,0.624401
IMU,1.99362,-0.101086,-1.35958,1.35728,0.0312606,0.245302,0.61678
IMU,2.75894,0.235071,-0.545209,1.35335,0.0302862,0.243313,0.626168
IMU,2.83102,0.321802,-0.517694,1.35278,0.0293154,0.241707,0.628189
IMU,2.87737,0.397467,-0.476123,1.35214,0.027926,0.240275,0.630186
IMU,2.46465,0.0314026,-0.806598,1.35495,0.0300683,0.246379,0.621633
IMU,2.89532,0.410327,-0.436346,1.35152,0.0265161,0.239512,0.631936
IMU,2.87977,0.409131,-0.426776,1.35101,0.0252937,0.239642,0.632971
IMU,2.88844,0.44173,-0.429767,1.35051,0.0244369,0.240391,0.633794
IMU,2.89023,0.483899,-0.425879,1.3499,0.0237415,0.241013,0.634796
IMU,2.83102,0.321802,-0.517694,1.35278,0.0293154,0.241707,0.628189
IMU,2.89831,0.5159,-0.385504,1.34907,0.0229074,0.241053,0.636611
IMU,2.92313,0.560162,-0.314026,1.34811,0.02138,0.239696,0.639124
IMU,2.97816,0.639417,-0.220715,1.34704,0.0188787,0.236794,0.642543
IMU,3.04515,0.710895,-0.0995911,1.34591,0.0153352,0.232406,0.646526
IMU,3.10437,0.783569,0.00687866,1.34494,0.0111441,0.22727,0.650557
IMU,3.16089,0.838,0.0768616,1.34396,0.00686213,0.222132,0.654381
IMU,3.22639,0.863721,0.0840393,1.34295,0.00265999,0.217632,0.657996
IMU,2.89831,0.5159,-0.385504,1.34907,0.0229074,0.241053,0.636611
IMU,3.29847,0.860431,0.0442627,1.34196,-0.000722349,0.214318,0.661108
IMU,3.34811,0.831122,-0.0559265,1.34097,-0.00294781,0.212258,0.663734
IMU,3.31342,0.786859,-0.227295,1.33996,-0.00349876,0.211976,0.666007
IMU,3.10437,0.783569,0.00687866,1.34494,0.0111441,0.22727,0.650557
IMU,3.20576,0.725848,-0.469244,1.33872,-0.00256442,0.213183,0.66806
IMU,3.07925,0.65108,-0.724951,1.33722,-0.000987524,0.215583,0.670225
IMU,2.9668,0.567041,-0.935199,1.33564,0.00075183,0.218361,0.672561
IMU,2.87169,0.502441,-1.13318,1.33392,0.00246474,0.220795,0.675121
IMU,2.78526,0.457581,-1.30605,1.33223,0.00399381,0.222339,0.67794
IMU,3.31342,0.786859,-0.227295,1.33996,-0.00349876,0.211976,0.666007
IMU,2.71049,0.471637,-1.47293,1.33058,0.00547181,0.22284,0.681044
IMU,2.65098,0.488983,-1.61439,1.32889,0.00661758,0.222302,0.684351
IMU,2.61778,0.508124,-1.78307,1.32737,0.00744822,0.221101,0.687806
IMU,2.9668,0.567041,-0.935199,1.33564,0.00075183,0.218361,0.672561
IMU,2.57501,0.516498,-1.9676,1.32591,0.00776959,0.21964,0.690952
IMU,2.51849,0.519189,-2.13717,1.32469,0.00763812,0.218363,0.693635
IMU,2.46436,0.520386,-2.26129,1.32377,0.00720219,0.21742,0.695908
IMU,2.71049,0.471637,-1.47293,1.33058,0.00547181,0.22284,0.681044
IMU,2.418,0.533844,-2.32349,1.32282,0.0066465,0.216877,0.697899
IMU,2.34323,0.527863,-2.33635,1.32195,0.00640994,0.216848,0.699576
IMU,2.24005,0.515601,-2.34443,1.32111,0.0068296,0.217401,0.700955
IMU,2.57501,0.516498,-1.9676,1.32591,0.00776959,0.21964,0.690952
IMU,2.13867,0.483301,-2.38062,1.3203,0.00766402,0.218454,0.702144
IMU,2.05283,0.433057,-2.43415,1.31945,0.00897884,0.219893,0.703198
IMU,1.96251,0.384308,-2.50383,1.31861,0.01059,0.221784,0.704074
IMU,1.86143,0.349615,-2.59176,1.31778,0.0127607,0.224043,0.704904
IMU,1.76931,0.318811,-2.66802,1.31691,0.015205,0.22669,0.70569
IMU,1.72744,0.299371,-2.69195,1.31599,0.0178679,0.229357,0.706503
IMU,1.71757,0.287708,-2.68387,1.31507,0.020476,0.231653,0.707388
IMU,2.13867,0.483301,-2.38062,1.3203,0.00766402,0.218454,0.702144
IMU,1.71488,0.28382,-2.65756,1.31429,0.0232074,0.233553,0.708099
IMU,1.73312,0.283521,-2.60881,1.31369,0.0257204,0.235003,0.708706
IMU,1.76183,0.268866,-2.55288,1.31331,0.0280079,0.235966,0.709006
IMU,1.76931,0.318811,-2.66802,1.31691,0.015205,0.22669,0.70569
IMU,1.78636,0.24165,-2.49965,1.31307,0.0300672,0.236665,0.709079
IMU,1.80281,0.19649,-2.43385,1.31304,0.0317,0.237368,0.708845
IMU,1.82045,0.14505,-2.34981,1.31315,0.0331596,0.238176,0.708312
IMU,1.71488,0.28382,-2.65756,1.31429,0.0232074,0.233553,0.708099
IMU,1.83032,0.091217,-2.26248,1.31336,0.0346157,0.239228,0.707489
IMU,1.8387,0.0361877,-2.16379,1.31354,0.0359939,0.240802,0.706569
IMU,1.85485,-0.0158508,-2.04207,1.31368,0.0373826,0.242847,0.705472
IMU,1.87369,-0.0547302,-1.91197,1.31382,0.0388263,0.245262,0.704305
IMU,1.90629,-0.0723755,-1.77948,1.31399,0.0404576,0.247894,0.703093
IMU,1.94576,-0.0771606,-1.65985,1.31407,0.0422633,0.250647,0.701803
IMU,2.0307,-0.0589172,-1.54381,1.31415,0.044069,0.253399,0.700513
IMU,1.83032,0.091217,-2.26248,1.31336,0.0346157,0.239228,0.707489
IMU,2.1608,-0.0281128,-1.41013,1.31433,0.0456238,0.255826,0.699132
IMU,2.28073,0.00747681,-1.23068,1.31475,0.0465839,0.257667,0.697731
IMU,2.41561,0.0526367,-1.01774,1.31525,0.0468913,0.258931,0.696172
IMU,1.90629,-0.0723755,-1.77948,1.31399,0.0404576,0.247894,0.703093
IMU,2.55587,0.127704,-0.790747,1.31605,0.046365,0.259305,0.69462
IMU,2.7075,0.21593,-0.552985,1.31686,0.0453773,0.259074,0.693157
IMU,2.85584,0.295483,-0.350513,1.31795,0.0441547,0.258389,0.691554
IMU,2.1608,-0.0281128,-1.41013,1.31433,0.0456238,0.255826,0.699132
IMU,2.9991,0.37384,-0.208453,1.31911,0.0431198,0.257643,0.68954
IMU,3.0948,0.436945,-0.146844,1.32057,0.0423195,0.257313,0.687125
IMU,3.12112,0.470142,-0.152228,1.32199,0.0420651,0.257932,0.683962
IMU,2.55587,0.127704,-0.790747,1.31605,0.046365,0.259305,0.69462
IMU,3.08613,0.455487,-0.22251,1.32366,0.0427241,0.260041,0.680042
IMU,3.00956,0.437244,-0.335559,1.32527,0.0441141,0.26354,0.675411
IMU,2.94586,0.421991,-0.422589,1.32682,0.0459701,0.267628,0.670606
IMU,2.9336,0.390289,-0.456085,1.32834,0.0472248,0.271503,0.666029
IMU,2.90818,0.390588,-0.4513,1.32973,0.0475579,0.274148,0.662001
IMU,3.12112,0.470142,-0.152228,1.32199,0.0420651,0.257932,0.683962
IMU,2.89083,0.452795,-0.427972,1.33121,0.0465814,0.275254,0.658777
IMU,2.89442,0.515601,-0.322699,1.3326,0.0439759,0.274459,0.656382
IMU,2.92283,0.598444,-0.258099,1.33409,0.0401564,0.271834,0.654549
IMU,2.94586,0.421991,-0.422589,1.32682,0.0459701,0.267628,0.670606
IMU,2.9653,0.663043,-0.27066,1.33582,0.0358953,0.267803,0.652969
IMU,3.00298,0.697736,-0.328979,1.33771,0.0320828,0.263421,0.651114
IMU,3.12112,0.470142,-0.152228,1.32199,0.0420651,0.257932,0.683962
IMU,2.99999,0.713586,-0.446515,1.33967,0.0294382,0.25938,0.648821
IMU,2.97218,0.7091,-0.634332,1.3417,0.0282088,0.256248,0.645891
IMU,2.90938,0.677997,-0.870001,1.34368,0.0281279,0.254107,0.642647
IMU,2.8056,0.617584,-1.10059,1.34555,0.028703,0.252977,0.639183
IMU,2.9653,0.663043,-0.27066,1.33582,0.0358953,0.267803,0.652969
IMU,2.70002,0.547302,-1.27913,1.34737,0.0291367,0.25269,0.635562
IMU,2.59595,0.48031,-1.39876,1.34902,0.0291337,0.252497,0.631969
IMU,2.99999,0.713586,-0.446515,1.33967,0.0294382,0.25938,0.648821
IMU,2.48978,0.449506,-1.47203,1.3507,0.0286359,0.25212,0.628473
IMU,2.41232,0.453094,-1.52587,1.35221,0.0275522,0.251309,0.625614
IMU,2.38719,0.467749,-1.56534,1.3536,0.0257622,0.249807,0.623406
IMU,2.9653,0.663043,-0.27066,1.33582,0.0358953,0.267803,0.652969
IMU,2.38989,0.477319,-1.60632,1.35477,0.0235631,0.247769,0.621677
IMU,2.38929,0.499152,-1.65417,1.35582,0.0214632,0.245474,0.620362
IMU,2.39228,0.51889,-1.68288,1.35674,0.0197242,0.24329,0.619299
IMU,2.48978,0.449506,-1.47203,1.3507,0.0286359,0.25212,0.628473
IMU,2.3842,0.530554,-1.71518,1.35748,0.0186879,0.241268,0.61842
IMU,2.35789,0.544012,-1.79144,1.35813,0.0183723,0.239488,0.617674
IMU,2.31183,0.559564,-1.89492,1.35869,0.018812,0.238032,0.617045
IMU,2.26069,0.569733,-2.0319,1.35916,0.0197788,0.237068,0.616382
IMU,2.38929,0.499152,-1.65417,1.35582,0.0214632,0.245474,0.620362
IMU,2.21702,0.561359,-2.17784,1.35954,0.021031,0.236513,0.615795
IMU,2.18861,0.524274,-2.3214,1.35992,0.0222126,0.236242,0.614946
IMU,2.3842,0.530554,-1.71518,1.35748,0.0186879,0.241268,0.61842
IMU,2.12521,0.472833,-2.44581,1.36044,0.0229998,0.23628,0.613853
IMU,2.0621,0.411823,-2.5454,1.36096,0.0233302,0.236651,0.612462
IMU,1.99541,0.329877,-2.61718,1.36159,0.0229745,0.236865,0.610922
IMU,2.38929,0.499152,-1.65417,1.35582,0.0214632,0.245474,0.620362
IMU,1.91586,0.245239,-2.66743,1.36239,0.0221648,0.237036,0.609292
IMU,1.83929,0.155817,-2.68956,1.36308,0.0211277,0.237076,0.607519
IMU,1.79055,0.0616089,-2.66862,1.36389,0.019877,0.236928,0.605923
IMU,1.76423,-0.0245239,-2.60253,1.36476,0.0186085,0.23627,0.604301
IMU,2.0621,0.411823,-2.5454,1.36096,0.0233302,0.236651,0.612462
IMU,1.73851,-0.0885254,-2.52896,1.36561,0.0174095,0.234825,0.602949
IMU,1.71907,-0.13877,-2.46256,1.36646,0.0164331,0.232726,0.601838
IMU,1.69753,-0.18064,-2.43056,1.36731,0.0156301,0.230091,0.600947
IMU,1.68677,-0.227893,-2.41112,1.36813,0.0149372,0.227241,0.600218
IMU,1.6766,-0.267371,-2.42637,1.36879,0.014354,0.224604,0.599726
IMU,1.69095,-0.263782,-2.44581,1.36917,0.0141314,0.222509,0.599564
IMU,2.0621,0.411823,-2.5454,1.36096,0.0233302,0.236651,0.612462
IMU,1.72774,-0.272156,-2.40604,1.36923,0.0139023,0.221064,0.600015
IMU,1.77559,-0.284418,-2.30974,1.36902,0.0131288,0.220413,0.600697
IMU,1.83989,-0.269763,-2.13986,1.36861,0.0120226,0.220386,0.601723
IMU,1.92214,-0.231183,-1.90838,1.36795,0.0106638,0.220666,0.603188
IMU,2.02382,-0.18363,-1.63593,1.36715,0.00912663,0.220974,0.604896
IMU,2.13807,-0.136377,-1.353,1.36619,0.00772803,0.221092,0.606918
IMU,2.0621,0.411823,-2.5454,1.36096,0.0233302,0.236651,0.612462
IMU,2.25351,-0.0843384,-1.07905,1.36525,0.00667623,0.221093,0.609078
IMU,2.37553,-0.0251221,-0.847272,1.36427,0.00608594,0.220745,0.611451
