3742,0,35
North,-0.943127,-0.251238,-0.0408793,-0.214015
IMU,-0.0073946,-0.0444159,2.40539,0.500305,0.189026,0.235474,0.811401
IMU,-0.0136775,-0.0550485,2.41042,0.5,0.18927,0.235474,0.811523
IMU,-0.0204063,-0.0635795,2.41544,0.499756,0.189575,0.235352,0.811646
IMU,-0.0250979,-0.0666674,2.41725,0.499512,0.190002,0.235168,0.811768
IMU,-0.0224535,-0.0643015,2.41226,0.499268,0.19043,0.234985,0.81189
IMU,-0.0128079,-0.0592367,2.402,0.499023,0.190918,0.234741,0.812012
IMU,-0.00337755,-0.0518409,2.39182,0.498718,0.191406,0.234619,0.812073
IMU,0.000953139,-0.0507194,2.3813,0.498474,0.191833,0.234619,0.812134
IMU,0.00284646,-0.0507158,2.37498,0.49823,0.1922,0.234741,0.812134
IMU,0.00133239,-0.0540228,2.36931,0.498047,0.192505,0.234924,0.812195
IMU,-0.00530055,-0.0619092,2.36573,0.497864,0.192749,0.235168,0.812134
IMU,-0.0188154,-0.0743529,2.36315,0.497742,0.192871,0.235352,0.812134
IMU,-0.0320682,-0.0857873,2.36174,0.497559,0.192932,0.235535,0.812134
IMU,-0.0424711,-0.0982278,2.36088,0.497375,0.192993,0.235657,0.812256
IMU,-0.0481612,-0.109392,2.36324,0.497192,0.192932,0.235535,0.812378
IMU,-0.0485257,-0.118274,2.36646,0.496948,0.192871,0.235352,0.812622
IMU,-0.0430288,-0.123507,2.37252,0.496704,0.192749,0.234985,0.812927
IMU,-0.0319994,-0.126928,2.37645,0.49646,0.192688,0.234558,0.813232
IMU,-0.018355,-0.127567,2.38069,0.496155,0.192627,0.23407,0.813538
IMU,-0.00466174,-0.126704,2.38351,0.49585,0.192627,0.233704,0.813843
IMU,0.0101755,-0.127435,2.38717,0.495544,0.192688,0.233398,0.814087
IMU,0.0205494,-0.129856,2.38986,0.495239,0.19281,0.233154,0.81427
IMU,0.0238606,-0.131869,2.39042,0.494934,0.192993,0.233093,0.814453
IMU,0.0226186,-0.13395,2.39003,0.494629,0.193298,0.233093,0.814575
IMU,0.0209051,-0.134329,2.38795,0.494385,0.193665,0.233154,0.814636
IMU,0.0196649,-0.132552,2.3795,0.494202,0.19397,0.233215,0.814636
IMU,0.01525,-0.131641,2.37053,0.493958,0.194275,0.233337,0.814697
IMU,0.00806878,-0.130986,2.35918,0.493713,0.194519,0.233521,0.814758
IMU,-0.000602332,-0.132162,2.34916,0.493469,0.194641,0.233704,0.814819
IMU,-0.00946923,-0.134854,2.34154,0.493164,0.194702,0.233887,0.814941
IMU,-0.0185213,-0.140125,2.33778,0.492859,0.19458,0.23407,0.815063
IMU,-0.026893,-0.146058,2.33654,0.492554,0.194336,0.234131,0.815308
IMU,-0.0337078,-0.150298,2.33869,0.492188,0.194031,0.234131,0.815552
IMU,-0.0370949,-0.153851,2.34068,0.491821,0.193665,0.23407,0.815918
IMU,-0.0396238,-0.158063,2.34375,0.491516,0.193298,0.233948,0.816223
IMU,-0.0412313,-0.161159,2.35235,0.49115,0.19281,0.233765,0.816589
IMU,-0.039625,-0.164561,2.36515,0.490784,0.192383,0.233643,0.817017
IMU,-0.039141,-0.167948,2.37924,0.490417,0.191895,0.233459,0.817383
IMU,-0.0422415,-0.169308,2.39256,0.490051,0.191406,0.233337,0.817688
IMU,-0.0442181,-0.171953,2.40728,0.489746,0.19104,0.233215,0.818054
IMU,-0.0470835,-0.173517,2.42214,0.48938,0.190735,0.233093,0.818359
IMU,-0.0503795,-0.17497,2.43914,0.489075,0.19043,0.232971,0.818604
IMU,-0.0521787,-0.173236,2.45962,0.488708,0.190247,0.232788,0.818909
IMU,-0.0499423,-0.167033,2.47791,0.488342,0.190125,0.232605,0.819214
IMU,-0.0447705,-0.158501,2.49317,0.488037,0.190002,0.232361,0.819519
IMU,-0.0388914,-0.150531,2.50334,0.487671,0.189941,0.232239,0.819824
IMU,-0.0344097,-0.142194,2.50978,0.487366,0.189819,0.232178,0.820007
IMU,-0.0320664,-0.137315,2.51697,0.487061,0.189575,0.232117,0.820251
IMU,-0.0323575,-0.130946,2.52267,0.486816,0.18927,0.232178,0.820496
IMU,-0.0317195,-0.126871,2.5231,0.486511,0.188843,0.232239,0.82074
IMU,-0.0264851,-0.122834,2.52069,0.486206,0.188354,0.232422,0.820984
IMU,-0.0219469,-0.121127,2.51743,0.485901,0.187683,0.232727,0.821228
IMU,-0.0221713,-0.124231,2.51706,0.485596,0.18689,0.233154,0.821472
IMU,-0.0301057,-0.131245,2.52079,0.485352,0.185974,0.233704,0.821655
IMU,-0.0457331,-0.139658,2.53431,0.485168,0.184998,0.234253,0.821838
IMU,-0.0615987,-0.143404,2.5493,0.484924,0.183899,0.234802,0.822083
IMU,-0.0670257,-0.142572,2.56195,0.484619,0.182861,0.235168,0.822388
IMU,-0.0642834,-0.134948,2.57848,0.484314,0.181824,0.235352,0.822754
-----
IMU,-0.0533978,-0.12216,2.59388,0.483948,0.180786,0.235474,0.823181
IMU,-0.0344582,-0.102865,2.60314,0.483521,0.179871,0.235596,0.823547
IMU,-0.0110078,-0.0816603,2.6109,0.483032,0.179077,0.23584,0.823914
IMU,0.00332414,-0.0641679,2.61119,0.482666,0.178406,0.236206,0.824219
IMU,0.00322163,-0.05362,2.61234,0.482361,0.177734,0.236816,0.824341
IMU,-0.0107433,-0.047284,2.60547,0.482056,0.177063,0.237488,0.824463
IMU,-0.0299414,-0.0464727,2.59218,0.481812,0.176453,0.238037,0.824585
IMU,-0.0530523,-0.0482504,2.58246,0.481506,0.175781,0.238403,0.824829
IMU,-0.0785065,-0.0524698,2.57579,0.481201,0.175171,0.238342,0.825134
IMU,-0.0962251,-0.0543175,2.56998,0.480774,0.174622,0.237854,0.825623
IMU,-0.0925391,-0.0506864,2.55704,0.480164,0.174255,0.237,0.826294
IMU,-0.061203,-0.0327406,2.53417,0.479431,0.174011,0.236023,0.827026
IMU,-0.0137672,-0.00615275,2.5012,0.478638,0.174072,0.235168,0.827759
IMU,0.0353282,0.0229277,2.46865,0.477783,0.174316,0.234558,0.828369
IMU,0.075538,0.0489188,2.43884,0.477051,0.174744,0.234375,0.828796
IMU,0.0987637,0.0696224,2.40903,0.476379,0.175354,0.234619,0.828979
IMU,0.0997459,0.0843662,2.38356,0.475769,0.176086,0.235291,0.828918
IMU,0.0833244,0.0948087,2.36537,0.47522,0.176819,0.236267,0.828857
IMU,0.0585313,0.0992787,2.35676,0.474609,0.17749,0.237305,0.828735
IMU,0.0382,0.10588,2.35472,0.473938,0.178101,0.238281,0.828735
IMU,0.0249424,0.117686,2.35467,0.473328,0.178589,0.239136,0.828735
IMU,0.0148034,0.133418,2.35246,0.472656,0.178955,0.239746,0.828857
IMU,0.0107175,0.150197,2.34865,0.472046,0.179138,0.240295,0.828979
IMU,0.0127608,0.170575,2.34708,0.471436,0.179138,0.240784,0.829224
IMU,0.0183705,0.18776,2.34745,0.470825,0.178894,0.241211,0.829468
IMU,0.0208267,0.198208,2.35318,0.470276,0.178406,0.241577,0.829773
IMU,0.0197945,0.201677,2.36374,0.469727,0.177734,0.241882,0.830139
IMU,0.0174187,0.198357,2.37747,0.469299,0.176941,0.242126,0.830505
IMU,0.0102989,0.190515,2.39647,0.468933,0.176025,0.242126,0.830872
IMU,0.00684547,0.177952,2.41366,0.468628,0.175049,0.241882,0.83136
IMU,0.00806516,0.167129,2.43369,0.468384,0.174072,0.241333,0.831848
IMU,0.0213389,0.159883,2.44604,0.468079,0.173218,0.240479,0.832458
IMU,0.0441746,0.157857,2.44648,0.467773,0.172485,0.239441,0.833069
IMU,0.0759818,0.159867,2.44028,0.467529,0.171936,0.238464,0.833618
IMU,0.112104,0.164173,2.42545,0.467285,0.17157,0.237671,0.834045
IMU,0.150714,0.167542,2.39914,0.467102,0.171509,0.237183,0.83429
IMU,0.181695,0.168622,2.3641,0.467041,0.17157,0.237305,0.83429
IMU,0.194998,0.157903,2.32815,0.467102,0.171814,0.237915,0.834045
IMU,0.183347,0.138003,2.28985,0.467346,0.172119,0.239014,0.833496
IMU,0.152026,0.105715,2.25928,0.467651,0.172546,0.240417,0.832825
IMU,0.10647,0.063337,2.23557,0.468018,0.172974,0.241882,0.832153
IMU,0.0598408,0.0204344,2.21206,0.468323,0.17334,0.243286,0.831482
IMU,0.0200257,-0.0216424,2.19719,0.468628,0.173706,0.244324,0.830933
IMU,-0.0113951,-0.0606614,2.1855,0.468872,0.174133,0.245056,0.830505
IMU,-0.0314875,-0.0905964,2.17697,0.469055,0.174561,0.245361,0.8302
IMU,-0.036925,-0.112488,2.16821,0.469116,0.175171,0.2453,0.830078
IMU,-0.0258063,-0.123089,2.16375,0.469116,0.175842,0.244995,0.830017
IMU,-0.00147599,-0.122868,2.16247,0.469116,0.176636,0.244507,0.829956
IMU,0.0295078,-0.115978,2.1603,0.469238,0.17749,0.243896,0.829895
IMU,0.0626496,-0.103371,2.16418,0.46936,0.178528,0.243347,0.829773
IMU,0.0936364,-0.0874296,2.17007,0.469666,0.179504,0.24292,0.829468
IMU,0.120026,-0.0716781,2.17768,0.470093,0.180542,0.242676,0.829102
IMU,0.142346,-0.0591063,2.18397,0.470581,0.181396,0.242676,0.828613
IMU,0.153642,-0.0508623,2.19451,0.471191,0.182068,0.24292,0.828064
IMU,0.152334,-0.0494566,2.20982,0.471741,0.182556,0.243347,0.827515
IMU,0.14388,-0.056162,2.22726,0.47229,0.182861,0.243958,0.826965
IMU,0.132585,-0.0673041,2.24875,0.472778,0.182983,0.24469,0.826477
IMU,0.120402,-0.0755757,2.27121,0.473206,0.182922,0.245361,0.82605
