3365, 0, 35
IMU,-2.16319,1.33954,-1.8701,-1.05872,-0.0232709,0.44022,0.984051
IMU,-2.1276,1.29199,-1.91376,-1.05673,-0.0221754,0.439721,0.986436
IMU,-2.10308,1.23547,-1.97956,-1.05487,-0.0215978,0.439128,0.988763
IMU,-2.07048,1.20167,-2.0624,-1.05322,-0.0218265,0.438406,0.99075
IMU,-2.04356,1.1939,-2.15063,-1.05171,-0.0228493,0.437425,0.992804
IMU,-2.01006,1.18642,-2.25321,-1.05043,-0.0245337,0.436183,0.994661
IMU,-1.97926,1.16907,-2.36506,-1.04929,-0.026613,0.434879,0.996365
IMU,-1.94816,1.15442,-2.47931,-1.04835,-0.0288685,0.433532,0.997944
IMU,-1.92692,1.15382,-2.56813,-1.04744,-0.0311193,0.432168,0.999439
IMU,-1.92034,1.17924,-2.62436,-1.0464,-0.0328868,0.430816,1.00101
IMU,-1.90808,1.20287,-2.66354,-1.04526,-0.0340611,0.429258,1.00281
IMU,-1.88834,1.21872,-2.68926,-1.04401,-0.0348011,0.42783,1.00467
IMU,-1.88116,1.24145,-2.69554,-1.04281,-0.0353715,0.426539,1.00653
IMU,-1.88027,1.28422,-2.68537,-1.04153,-0.0358891,0.425411,1.00833
IMU,-1.88894,1.33267,-2.66174,-1.04021,-0.0365168,0.424498,1.00996
IMU,-1.90748,1.38411,-2.62256,-1.03898,-0.037336,0.424043,1.01143
IMU,-1.92543,1.44123,-2.57411,-1.03787,-0.0381701,0.423941,1.01256
IMU,-1.95175,1.50942,-2.52447,-1.0368,-0.0390485,0.423942,1.0136
IMU,-2.00707,1.57731,-2.45628,-1.03597,-0.0396776,0.423917,1.01444
IMU,-2.07108,1.64729,-2.38361,-1.03521,-0.0400833,0.423894,1.01523
IMU,-2.1267,1.70232,-2.30645,-1.0345,-0.040256,0.423688,1.01608
IMU,-2.19429,1.7418,-2.23198,-1.0339,-0.040429,0.423635,1.01665
IMU,-2.2574,1.78127,-2.17396,-1.03348,-0.0407436,0.423622,1.01707
IMU,-2.3199,1.82853,-2.11175,-1.03323,-0.041379,0.423698,1.01722
IMU,-2.38959,1.88475,-2.04266,-1.03317,-0.0421213,0.423899,1.01722
IMU,-2.46974,1.94218,-1.96879,-1.03315,-0.0429427,0.424118,1.01712
IMU,-2.55378,1.99391,-1.88116,-1.03329,-0.0437034,0.424392,1.01688
IMU,-2.63094,2.03578,-1.7409,-1.03337,-0.0441437,0.42473,1.01661
IMU,-2.71318,2.04506,-1.57791,-1.03369,-0.0439485,0.424991,1.0162
IMU,-2.78735,2.03848,-1.40026,-1.03402,-0.0431951,0.425116,1.01574
IMU,-2.85614,2.02442,-1.22021,-1.03468,-0.0419676,0.424768,1.01534
IMU,-2.90788,1.98046,-1.06739,-1.03539,-0.040611,0.423985,1.01505
IMU,-2.97547,1.91915,-0.950452,-1.03618,-0.0393837,0.422834,1.01466
IMU,-3.03469,1.89103,-0.880469,-1.03715,-0.0389112,0.421491,1.01424
IMU,-3.06071,1.91616,-0.891534,-1.03812,-0.0395014,0.420285,1.01383
IMU,-3.04934,1.97029,-0.964209,-1.03892,-0.0412569,0.41904,1.01339
IMU,-3.02183,2.02203,-1.03539,-1.03985,-0.043338,0.4179,1.01277
IMU,-2.98713,2.08962,-1.04167,-1.041,-0.0445959,0.4169,1.01195
IMU,-2.99371,2.15212,-0.945667,-1.04235,-0.0439869,0.416122,1.01097
IMU,-3.02153,2.15631,-0.748279,-1.04374,-0.0411523,0.415994,1.0097
IMU,-3.04037,2.12311,-0.52547,-1.04501,-0.036627,0.416562,1.00833
IMU,-3.03828,2.04236,-0.362775,-1.04613,-0.0312528,0.41776,1.00682
IMU,-3.0622,1.93231,-0.307147,-1.04714,-0.0263291,0.419626,1.00522
IMU,-3.08314,1.82823,-0.355597,-1.04779,-0.0227951,0.421748,1.00364
IMU,-3.05233,1.74957,-0.479413,-1.04842,-0.0211092,0.423859,1.00225
IMU,-3.00927,1.72026,-0.637622,-1.04928,-0.021308,0.425677,1.00051
IMU,-2.98354,1.71638,-0.808093,-1.0505,-0.0224234,0.427058,0.998646
IMU,-2.94496,1.73791,-0.968097,-1.0521,-0.0237392,0.42798,0.996512
IMU,-2.91057,1.7732,-1.07516,-1.05413,-0.0246017,0.428296,0.994193
IMU,-2.9001,1.76094,-1.14963,-1.05641,-0.0244628,0.4282,0.991812
IMU,-2.90609,1.69395,-1.21094,-1.05873,-0.0231308,0.428036,0.989525
IMU,-2.91356,1.60991,-1.25192,-1.06077,-0.0207139,0.427943,0.987374
IMU,-2.90878,1.51719,-1.27465,-1.06254,-0.0175564,0.428092,0.985508
IMU,-2.87737,1.42837,-1.30246,-1.06408,-0.0140349,0.428501,0.983722
IMU,-2.85704,1.3536,-1.35569,-1.06536,-0.0106096,0.429068,0.982096
IMU,-2.82623,1.2908,-1.44631,-1.06632,-0.00755304,0.42991,0.980667
IMU,-2.7718,1.24444,-1.58329,-1.06704,-0.0053531,0.431033,0.979443
IMU,-2.69315,1.20765,-1.76901,-1.06765,-0.00387132,0.431969,0.978372
IMU,-2.58608,1.18403,-1.98674,-1.06821,-0.00327049,0.43277,0.97736
IMU,-2.46794,1.17805,-2.18532,-1.06901,-0.00337899,0.43298,0.976426
IMU,-2.34951,1.18881,-2.36626,-1.07007,-0.00410843,0.432546,0.975489
IMU,-2.22091,1.20137,-2.52866,-1.07132,-0.00528301,0.431664,0.974387
IMU,-2.1288,1.19988,-2.66324,-1.07285,-0.00712171,0.430745,0.973168
IMU,-2.05283,1.20945,-2.76821,-1.07457,-0.00939969,0.429866,0.971692
IMU,-1.99063,1.22261,-2.84149,-1.07625,-0.0121738,0.429253,0.970018
IMU,-1.94756,1.23547,-2.88126,-1.07799,-0.0149721,0.429027,0.968185
IMU,-1.92154,1.25162,-2.90369,-1.07944,-0.0175558,0.42921,0.966372
IMU,-1.91077,1.27614,-2.90309,-1.08063,-0.0196403,0.429552,0.964951
IMU,-1.89731,1.31323,-2.90579,-1.0814,-0.0210126,0.430112,0.963661
IMU,-1.88864,1.35839,-2.91835,-1.08187,-0.021925,0.430765,0.962864
IMU,-1.88057,1.40833,-2.91446,-1.08214,-0.0223144,0.431343,0.96233
IMU,-1.86621,1.45439,-2.9025,-1.08227,-0.0223436,0.4319,0.961965
IMU,-1.86531,1.48519,-2.87349,-1.08236,-0.0222256,0.432101,0.961664
IMU,-1.89761,1.52048,-2.84896,-1.08266,-0.0221391,0.432128,0.961382
IMU,-1.9332,1.57103,-2.81517,-1.0831,-0.0222046,0.431724,0.961134
IMU,-1.97747,1.62396,-2.75984,-1.08351,-0.0225582,0.431134,0.960891
IMU,-2.04236,1.68318,-2.67221,-1.08404,-0.0229598,0.430364,0.960633
IMU,-2.11115,1.75436,-2.578,-1.08452,-0.0233026,0.42929,0.960517
IMU,-2.17904,1.82045,-2.46286,-1.08507,-0.0237376,0.427987,0.96057
IMU,-2.25441,1.87698,-2.33665,-1.08539,-0.0240919,0.42674,0.960625
IMU,-2.34203,1.935,-2.20207,-1.08575,-0.0243997,0.425598,0.960781
IMU,-2.42667,1.99003,-2.07825,-1.08587,-0.0248875,0.424649,0.961094
IMU,-2.51011,2.03369,-1.94218,-1.08582,-0.0255112,0.423944,0.961379
IMU,-2.59086,2.07616,-1.80789,-1.08565,-0.0261143,0.423373,0.961898
IMU,-2.11115,1.75436,-2.578,-1.08452,-0.0233026,0.42929,0.960517
IMU,-2.66892,2.13029,-1.67959,-1.08514,-0.0267956,0.423039,0.962526
IMU,-2.74698,2.16768,-1.57252,-1.08444,-0.0275074,0.422751,0.963371
IMU,-2.81517,2.18173,-1.47203,-1.08357,-0.0283336,0.422542,0.964428
IMU,-2.88276,2.18712,-1.36556,-1.08268,-0.0293175,0.422217,0.965597
IMU,-2.51011,2.03369,-1.94218,-1.08582,-0.0255112,0.423944,0.961379
IMU,-2.96799,2.2242,-1.25461,-1.08179,-0.0302523,0.421774,0.966787
IMU,-3.04007,2.28431,-1.16399,-1.08073,-0.0311497,0.421039,0.96817
IMU,-3.0933,2.3199,-1.08862,-1.07987,-0.0320438,0.420212,0.969554
IMU,-2.74698,2.16768,-1.57252,-1.08444,-0.0275074,0.422751,0.963371
IMU,-3.12202,2.34413,-1.0321,-1.07897,-0.0329845,0.419281,0.970837
IMU,-3.12261,2.37045,-1.01804,-1.07826,-0.0341158,0.418509,0.971956
IMU,-3.10796,2.38839,-1.03,-1.07773,-0.035568,0.417826,0.972805
IMU,-3.0963,2.40693,-1.04944,-1.07733,-0.0368758,0.417163,0.97351
IMU,-3.10945,2.40843,-1.05393,-1.07709,-0.0375648,0.41642,0.974027
IMU,-3.14833,2.36626,-1.00369,-1.07683,-0.0370177,0.415958,0.974449
IMU,-3.21742,2.28611,-0.91217,-1.07659,-0.0349262,0.416249,0.974716
IMU,-3.12202,2.34413,-1.0321,-1.07897,-0.0329845,0.419281,0.970837
IMU,-3.25002,2.1916,-0.82843,-1.07605,-0.0314868,0.417483,0.974947
IMU,-3.21622,2.10756,-0.768018,-1.07524,-0.0273932,0.419894,0.974871
IMU,-3.14953,2.00947,-0.747083,-1.07442,-0.0233836,0.423295,0.974486
IMU,-3.10945,2.40843,-1.05393,-1.07709,-0.0375648,0.41642,0.974027
IMU,-3.06878,1.8695,-0.799121,-1.07353,-0.0199396,0.427748,0.973634
IMU,-2.96291,1.71608,-0.907684,-1.07275,-0.0175804,0.432655,0.972266
IMU,-2.83879,1.58179,-1.02253,-1.07212,-0.0162927,0.437588,0.970795
